2101.06400v1,ComQA:Compositional Question Answering via Hierarchical Graph Neural Networks,http://arxiv.org/abs/2101.06400v1,"With the development of deep learning techniques and large scale datasets,the question answering (QA) systems have been quickly improved, providing moreaccurate and satisfying answers. However, current QA systems either focus onthe sentence-level answer, i.e., answer selection, or phrase-level answer,i.e., machine reading comprehension. How to produce compositional answers hasnot been throughout investigated. In compositional question answering, thesystems should assemble several supporting evidence from the document togenerate the final answer, which is more difficult than sentence-level orphrase-level QA. In this paper, we present a large-scale compositional questionanswering dataset containing more than 120k human-labeled questions. The answerin this dataset is composed of discontiguous sentences in the correspondingdocument. To tackle the ComQA problem, we proposed a hierarchical graph neuralnetworks, which represents the document from the low-level word to thehigh-level sentence. We also devise a question selection and node selectiontask for pre-training. Our proposed model achieves a significant improvementover previous machine reading comprehension methods and pre-training methods.Codes and dataset can be found at \url{https://github.com/benywon/ComQA}.",Bingning Wang,2021/1/16,2021/1/16
2210.16495v1,Two is Better than Many? Binary Classification as an Effective Approach to Multi-Choice Question Answering,http://arxiv.org/abs/2210.16495v1,"We propose a simple refactoring of multi-choice question answering (MCQA)tasks as a series of binary classifications. The MCQA task is generallyperformed by scoring each (question, answer) pair normalized over all thepairs, and then selecting the answer from the pair that yield the highestscore. For n answer choices, this is equivalent to an n-class classificationsetup where only one class (true answer) is correct. We instead show thatclassifying (question, true answer) as positive instances and (question, falseanswer) as negative instances is significantly more effective across variousmodels and datasets. We show the efficacy of our proposed approach in differenttasks -- abductive reasoning, commonsense question answering, science questionanswering, and sentence completion. Our DeBERTa binary classification modelreaches the top or close to the top performance on public leaderboards forthese tasks. The source code of the proposed approach is available athttps://github.com/declare-lab/TEAM.",Deepanway Ghosal,2022/10/29,2022/10/29
2311.09050v1,Improving Zero-shot Visual Question Answering via Large Language Models with Reasoning Question Prompts,http://arxiv.org/abs/2311.09050v1,"Zero-shot Visual Question Answering (VQA) is a prominent vision-language taskthat examines both the visual and textual understanding capability of systemsin the absence of training data. Recently, by converting the images intocaptions, information across multi-modalities is bridged and Large LanguageModels (LLMs) can apply their strong zero-shot generalization capability tounseen questions. To design ideal prompts for solving VQA via LLMs, severalstudies have explored different strategies to select or generatequestion-answer pairs as the exemplar prompts, which guide LLMs to answer thecurrent questions effectively. However, they totally ignore the role ofquestion prompts. The original questions in VQA tasks usually encounterellipses and ambiguity which require intermediate reasoning. To this end, wepresent Reasoning Question Prompts for VQA tasks, which can further activatethe potential of LLMs in zero-shot scenarios. Specifically, for each question,we first generate self-contained questions as reasoning question prompts via anunsupervised question edition module considering sentence fluency, semanticintegrity and syntactic invariance. Each reasoning question prompt clearlyindicates the intent of the original question. This results in a set ofcandidate answers. Then, the candidate answers associated with their confidencescores acting as answer heuristics are fed into LLMs and produce the finalanswer. We evaluate reasoning question prompts on three VQA challenges,experimental results demonstrate that they can significantly improve theresults of LLMs on zero-shot setting and outperform existing state-of-the-artzero-shot methods on three out of four data sets. Our source code is publiclyreleased at \url{https://github.com/ECNU-DASE-NLP/RQP}.",Yunshi Lan,2023/11/15,2023/11/15
2308.09363v1,Open-vocabulary Video Question Answering: A New Benchmark for Evaluating the Generalizability of Video Question Answering Models,http://arxiv.org/abs/2308.09363v1,"Video Question Answering (VideoQA) is a challenging task that entails complexmulti-modal reasoning. In contrast to multiple-choice VideoQA which aims topredict the answer given several options, the goal of open-ended VideoQA is toanswer questions without restricting candidate answers. However, the majorityof previous VideoQA models formulate open-ended VideoQA as a classificationtask to classify the video-question pairs into a fixed answer set, i.e.,closed-vocabulary, which contains only frequent answers (e.g., top-1000answers). This leads the model to be biased toward only frequent answers andfail to generalize on out-of-vocabulary answers. We hence propose a newbenchmark, Open-vocabulary Video Question Answering (OVQA), to measure thegeneralizability of VideoQA models by considering rare and unseen answers. Inaddition, in order to improve the model's generalization power, we introduce anovel GNN-based soft verbalizer that enhances the prediction on rare and unseenanswers by aggregating the information from their similar words. Forevaluation, we introduce new baselines by modifying the existing(closed-vocabulary) open-ended VideoQA models and improve their performances byfurther taking into account rare and unseen answers. Our ablation studies andqualitative analyses demonstrate that our GNN-based soft verbalizer furtherimproves the model performance, especially on rare and unseen answers. We hopethat our benchmark OVQA can serve as a guide for evaluating thegeneralizability of VideoQA models and inspire future research. Code isavailable at https://github.com/mlvlab/OVQA.",Dohwan Ko,2023/8/18,2023/8/18
1809.01997v2,Dual Ask-Answer Network for Machine Reading Comprehension,http://arxiv.org/abs/1809.01997v2,"There are three modalities in the reading comprehension setting: question,answer and context. The task of question answering or question generation aimsto infer an answer or a question when given the counterpart based on context.We present a novel two-way neural sequence transduction model that connectsthree modalities, allowing it to learn two tasks simultaneously and mutuallybenefit one another. During training, the model receivesquestion-context-answer triplets as input and captures the cross-modalinteraction via a hierarchical attention process. Unlike previous jointlearning paradigms that leverage the duality of question generation andquestion answering at data level, we solve such dual tasks at the architecturelevel by mirroring the network structure and partially sharing components atdifferent layers. This enables the knowledge to be transferred from one task toanother, helping the model to find a general representation for each modality.The evaluation on four public datasets shows that our dual-learning modeloutperforms the mono-learning counterpart as well as the state-of-the-art jointmodels on both question answering and question generation tasks.",Han Xiao,2018/9/6,2018/9/10
1908.04364v2,AmazonQA: A Review-Based Question Answering Task,http://arxiv.org/abs/1908.04364v2,"Every day, thousands of customers post questions on Amazon product pages.After some time, if they are fortunate, a knowledgeable customer might answertheir question. Observing that many questions can be answered based upon theavailable product reviews, we propose the task of review-based QA. Given acorpus of reviews and a question, the QA system synthesizes an answer. To thisend, we introduce a new dataset and propose a method that combines informationretrieval techniques for selecting relevant reviews (given a question) and""reading comprehension"" models for synthesizing an answer (given a question andreview). Our dataset consists of 923k questions, 3.6M answers and 14M reviewsacross 156k products. Building on the well-known Amazon dataset, we collectadditional annotations, marking each question as either answerable orunanswerable based on the available reviews. A deployed system could firstclassify a question as answerable and then attempt to generate an answer.Notably, unlike many popular QA datasets, here, the questions, passages, andanswers are all extracted from real human interactions. We evaluate numerousmodels for answer generation and propose strong baselines, demonstrating thechallenging nature of this new task.",Mansi Gupta,2019/8/12,2019/8/20
2104.07535v2,Sequence tagging for biomedical extractive question answering,http://arxiv.org/abs/2104.07535v2,"Current studies in extractive question answering (EQA) have modeled thesingle-span extraction setting, where a single answer span is a label topredict for a given question-passage pair. This setting is natural for generaldomain EQA as the majority of the questions in the general domain can beanswered with a single span. Following general domain EQA models, currentbiomedical EQA (BioEQA) models utilize the single-span extraction setting withpost-processing steps. In this article, we investigate the questiondistribution across the general and biomedical domains and discover biomedicalquestions are more likely to require list-type answers (multiple answers) thanfactoid-type answers (single answer). This necessitates the models capable ofproducing multiple answers for a question. Based on this preliminary study, wepropose a sequence tagging approach for BioEQA, which is a multi-spanextraction setting. Our approach directly tackles questions with a variablenumber of phrases as their answer and can learn to decide the number of answersfor a question from training data. Our experimental results on the BioASQ 7band 8b list-type questions outperformed the best-performing existing modelswithout requiring post-processing steps. Source codes and resources are freelyavailable for download at https://github.com/dmis-lab/SeqTagQA",Wonjin Yoon,2021/4/15,2022/7/7
2011.13137v2,Answering Ambiguous Questions through Generative Evidence Fusion and Round-Trip Prediction,http://arxiv.org/abs/2011.13137v2,"In open-domain question answering, questions are highly likely to beambiguous because users may not know the scope of relevant topics whenformulating them. Therefore, a system needs to find possible interpretations ofthe question, and predict one or multiple plausible answers. When multipleplausible answers are found, the system should rewrite the question for eachanswer to resolve the ambiguity. In this paper, we present a model thataggregates and combines evidence from multiple passages to adaptively predict asingle answer or a set of question-answer pairs for ambiguous questions. Inaddition, we propose a novel round-trip prediction approach to iterativelygenerate additional interpretations that our model fails to find in the firstpass, and then verify and filter out the incorrect question-answer pairs toarrive at the final disambiguated output. Our model, named Refuel, achieves anew state-of-the-art performance on the AmbigQA dataset, and shows competitiveperformance on NQ-Open and TriviaQA. The proposed round-trip prediction is amodel-agnostic general approach for answering ambiguous open-domain questions,which improves our Refuel as well as several baseline models. We release sourcecode for our models and experiments athttps://github.com/amzn/refuel-open-domain-qa.",Yifan Gao,2020/11/26,2021/5/30
2005.11665v1,A Question Type Driven and Copy Loss Enhanced Frameworkfor Answer-Agnostic Neural Question Generation,http://arxiv.org/abs/2005.11665v1,"The answer-agnostic question generation is a significant and challengingtask, which aims to automatically generate questions for a given sentence butwithout an answer. In this paper, we propose two new strategies to deal withthis task: question type prediction and copy loss mechanism. The question typemodule is to predict the types of questions that should be asked, which allowsour model to generate multiple types of questions for the same source sentence.The new copy loss enhances the original copy mechanism to make sure that everyimportant word in the source sentence has been copied when generatingquestions. Our integrated model outperforms the state-of-the-art approach inanswer-agnostic question generation, achieving a BLEU-4 score of 13.9 on SQuAD.Human evaluation further validates the high quality of our generated questions.We will make our code public available for further research.",Xiuyu Wu,2020/5/24,2020/5/24
2111.06476v4,Automated question generation and question answering from Turkish texts,http://arxiv.org/abs/2111.06476v4,"While exam-style questions are a fundamental educational tool serving avariety of purposes, manual construction of questions is a complex process thatrequires training, experience and resources. Automatic question generation (QG)techniques can be utilized to satisfy the need for a continuous supply of newquestions by streamlining their generation. However, compared to automaticquestion answering (QA), QG is a more challenging task. In this work, wefine-tune a multilingual T5 (mT5) transformer in a multi-task setting for QA,QG and answer extraction tasks using Turkish QA datasets. To the best of ourknowledge, this is the first academic work that performs automated text-to-textquestion generation from Turkish texts. Experimental evaluations show that theproposed multi-task setting achieves state-of-the-art Turkish questionanswering and question generation performance on TQuADv1, TQuADv2 datasets andXQuAD Turkish split. The source code and the pre-trained models are availableat https://github.com/obss/turkish-question-generation.",Fatih Cagatay Akyon,2021/11/11,2022/4/7
2205.05019v2,Learning to Answer Visual Questions from Web Videos,http://arxiv.org/abs/2205.05019v2,"Recent methods for visual question answering rely on large-scale annotateddatasets. Manual annotation of questions and answers for videos, however, istedious, expensive and prevents scalability. In this work, we propose to avoidmanual annotation and generate a large-scale training dataset for videoquestion answering making use of automatic cross-modal supervision. We leveragea question generation transformer trained on text data and use it to generatequestion-answer pairs from transcribed video narrations. Given narrated videos,we then automatically generate the HowToVQA69M dataset with 69Mvideo-question-answer triplets. To handle the open vocabulary of diverseanswers in this dataset, we propose a training procedure based on a contrastiveloss between a video-question multi-modal transformer and an answertransformer. We introduce the zero-shot VideoQA task and the VideoQA featureprobe evaluation setting and show excellent results, in particular for rareanswers. Furthermore, our method achieves competitive results on MSRVTT-QA,ActivityNet-QA, MSVD-QA and How2QA datasets. We also show that our VideoQAdataset generation approach generalizes to another source of web video and textdata. We use our method to generate the WebVidVQA3M dataset from the WebViddataset, i.e., videos with alt-text annotations, and show its benefits fortraining VideoQA models. Finally, for a detailed evaluation we introduce iVQA,a new VideoQA dataset with reduced language bias and high-quality manualannotations. Code, datasets and trained models are available athttps://antoyang.github.io/just-ask.html",Antoine Yang,2022/5/10,2022/5/11
2310.13512v2,Improving Question Generation with Multi-level Content Planning,http://arxiv.org/abs/2310.13512v2,"This paper addresses the problem of generating questions from a given contextand an answer, specifically focusing on questions that require multi-hopreasoning across an extended context. Previous studies have suggested that keyphrase selection is essential for question generation (QG), yet it is stillchallenging to connect such disjointed phrases into meaningful questions,particularly for long context. To mitigate this issue, we propose MultiFactor,a novel QG framework based on multi-level content planning. Specifically,MultiFactor includes two components: FA-model, which simultaneously selects keyphrases and generates full answers, and Q-model which takes the generated fullanswer as an additional input to generate questions. Here, full answergeneration is introduced to connect the short answer with the selected keyphrases, thus forming an answer-aware summary to facilitate QG. Both FA-modeland Q-model are formalized as simple-yet-effective Phrase-EnhancedTransformers, our joint model for phrase selection and text generation.Experimental results show that our method outperforms strong baselines on twopopular QG datasets. Our code is available athttps://github.com/zeaver/MultiFactor.",Zehua Xia,2023/10/20,2023/10/23
2304.01647v1,SC-ML: Self-supervised Counterfactual Metric Learning for Debiased Visual Question Answering,http://arxiv.org/abs/2304.01647v1,"Visual question answering (VQA) is a critical multimodal task in which anagent must answer questions according to the visual cue. Unfortunately,language bias is a common problem in VQA, which refers to the model generatinganswers only by associating with the questions while ignoring the visualcontent, resulting in biased results. We tackle the language bias problem byproposing a self-supervised counterfactual metric learning (SC-ML) method tofocus the image features better. SC-ML can adaptively select thequestion-relevant visual features to answer the question, reducing the negativeinfluence of question-irrelevant visual features on inferring answers. Inaddition, question-irrelevant visual features can be seamlessly incorporatedinto counterfactual training schemes to further boost robustness. Extensiveexperiments have proved the effectiveness of our method with improved resultson the VQA-CP dataset. Our code will be made publicly available.",Xinyao Shu,2023/4/4,2023/4/4
2012.00451v3,Just Ask: Learning to Answer Questions from Millions of Narrated Videos,http://arxiv.org/abs/2012.00451v3,"Recent methods for visual question answering rely on large-scale annotateddatasets. Manual annotation of questions and answers for videos, however, istedious, expensive and prevents scalability. In this work, we propose to avoidmanual annotation and generate a large-scale training dataset for videoquestion answering making use of automatic cross-modal supervision. We leveragea question generation transformer trained on text data and use it to generatequestion-answer pairs from transcribed video narrations. Given narrated videos,we then automatically generate the HowToVQA69M dataset with 69Mvideo-question-answer triplets. To handle the open vocabulary of diverseanswers in this dataset, we propose a training procedure based on a contrastiveloss between a video-question multi-modal transformer and an answertransformer. We introduce the zero-shot VideoQA task and show excellentresults, in particular for rare answers. Furthermore, we demonstrate our methodto significantly outperform the state of the art on MSRVTT-QA, MSVD-QA,ActivityNet-QA and How2QA. Finally, for a detailed evaluation we introduceiVQA, a new VideoQA dataset with reduced language biases and high-qualityredundant manual annotations. Our code, datasets and trained models areavailable at https://antoyang.github.io/just-ask.html.",Antoine Yang,2020/12/1,2021/8/12
2011.01102v1,Exploring Question-Specific Rewards for Generating Deep Questions,http://arxiv.org/abs/2011.01102v1,"Recent question generation (QG) approaches often utilize thesequence-to-sequence framework (Seq2Seq) to optimize the log-likelihood ofground-truth questions using teacher forcing. However, this training objectiveis inconsistent with actual question quality, which is often reflected bycertain global properties such as whether the question can be answered by thedocument. As such, we directly optimize for QG-specific objectives viareinforcement learning to improve question quality. We design three differentrewards that target to improve the fluency, relevance, and answerability ofgenerated questions. We conduct both automatic and human evaluations inaddition to a thorough analysis to explore the effect of each QG-specificreward. We find that optimizing question-specific rewards generally leads tobetter performance in automatic evaluation metrics. However, only the rewardsthat correlate well with human judgement (e.g., relevance) lead to realimprovement in question quality. Optimizing for the others, especiallyanswerability, introduces incorrect bias to the model, resulting in poorquestion quality. Our code is publicly available athttps://github.com/YuxiXie/RL-for-Question-Generation.",Yuxi Xie,2020/11/2,2020/11/2
2110.08175v2,MixQG: Neural Question Generation with Mixed Answer Types,http://arxiv.org/abs/2110.08175v2,"Asking good questions is an essential ability for both human and machineintelligence. However, existing neural question generation approaches mainlyfocus on the short factoid type of answers. In this paper, we propose a neuralquestion generator, MixQG, to bridge this gap. We combine 9 question answeringdatasets with diverse answer types, including yes/no, multiple-choice,extractive, and abstractive answers, to train a single generative model. Weshow with empirical results that our model outperforms existing work in bothseen and unseen domains and can generate questions with different cognitivelevels when conditioned on different answer types. Our code is released andwell-integrated with the Huggingface library to facilitate various downstreamapplications.",Lidiya Murakhovs'ka,2021/10/15,2022/5/31
2306.00435v1,How Many Answers Should I Give? An Empirical Study of Multi-Answer Reading Comprehension,http://arxiv.org/abs/2306.00435v1,"The multi-answer phenomenon, where a question may have multiple answersscattered in the document, can be well handled by humans but is challengingenough for machine reading comprehension (MRC) systems. Despite recent progressin multi-answer MRC, there lacks a systematic analysis of how this phenomenonarises and how to better address it. In this work, we design a taxonomy tocategorize commonly-seen multi-answer MRC instances, with which we inspectthree multi-answer datasets and analyze where the multi-answer challenge comesfrom. We further analyze how well different paradigms of current multi-answerMRC models deal with different types of multi-answer instances. We find thatsome paradigms capture well the key information in the questions while othersbetter model the relationship between questions and contexts. We thus explorestrategies to make the best of the strengths of different paradigms.Experiments show that generation models can be a promising platform toincorporate different paradigms. Our annotations and code are released forfurther research.",Chen Zhang,2023/6/1,2023/6/1
2312.00937v1,Zero-Shot Video Question Answering with Procedural Programs,http://arxiv.org/abs/2312.00937v1,"We propose to answer zero-shot questions about videos by generating shortprocedural programs that derive a final answer from solving a sequence ofvisual subtasks. We present Procedural Video Querying (ProViQ), which uses alarge language model to generate such programs from an input question and anAPI of visual modules in the prompt, then executes them to obtain the output.Recent similar procedural approaches have proven successful for image questionanswering, but videos remain challenging: we provide ProViQ with modulesintended for video understanding, allowing it to generalize to a wide varietyof videos. This code generation framework additionally enables ProViQ toperform other video tasks in addition to question answering, such asmulti-object tracking or basic video editing. ProViQ achieves state-of-the-artresults on a diverse range of benchmarks, with improvements of up to 25% onshort, long, open-ended, and multimodal video question-answering datasets. Ourproject page is at https://rccchoudhury.github.io/proviq2023.",Rohan Choudhury,2023/12/1,2023/12/1
2111.08171v1,Solving Linear Algebra by Program Synthesis,http://arxiv.org/abs/2111.08171v1,"We solve MIT's Linear Algebra 18.06 course and Columbia University'sComputational Linear Algebra COMS3251 courses with perfect accuracy byinteractive program synthesis. This surprisingly strong result is achieved byturning the course questions into programming tasks and then running theprograms to produce the correct answers. We use OpenAI Codex with zero-shotlearning, without providing any examples in the prompts, to synthesize codefrom questions. We quantify the difference between the original question textand the transformed question text that yields a correct answer. Since allCOMS3251 questions are not available online the model is not overfitting. We gobeyond just generating code for questions with numerical answers byinteractively generating code that also results visually pleasing plots asoutput. Finally, we automatically generate new questions given a few samplequestions which may be used as new course content. This work is a significantstep forward in solving quantitative math problems and opens the door forsolving many university level STEM courses by machine.",Iddo Drori,2021/11/16,2021/11/16
2107.06483v1,From Machine Translation to Code-Switching: Generating High-Quality Code-Switched Text,http://arxiv.org/abs/2107.06483v1,"Generating code-switched text is a problem of growing interest, especiallygiven the scarcity of corpora containing large volumes of real code-switchedtext. In this work, we adapt a state-of-the-art neural machine translationmodel to generate Hindi-English code-switched sentences starting frommonolingual Hindi sentences. We outline a carefully designed curriculum ofpretraining steps, including the use of synthetic code-switched text, thatenable the model to generate high-quality code-switched text. Using textgenerated from our model as data augmentation, we show significant reductionsin perplexity on a language modeling task, compared to using text from othergenerative models of CS text. We also show improvements using our text for adownstream code-switched natural language inference task. Our generated text isfurther subjected to a rigorous evaluation using a human evaluation study and arange of objective metrics, where we show performance comparable (and sometimeseven superior) to code-switched text obtained via crowd workers who are nativeHindi speakers.",Ishan Tarunesh,2021/7/14,2021/7/14
2309.02915v1,Persona-aware Generative Model for Code-mixed Language,http://arxiv.org/abs/2309.02915v1,"Code-mixing and script-mixing are prevalent across online social networks andmultilingual societies. However, a user's preference toward code-mixing dependson the socioeconomic status, demographics of the user, and the local context,which existing generative models mostly ignore while generating code-mixedtexts. In this work, we make a pioneering attempt to develop a persona-awaregenerative model to generate texts resembling real-life code-mixed texts ofindividuals. We propose a Persona-aware Generative Model for Code-mixedGeneration, PARADOX, a novel Transformer-based encoder-decoder model thatencodes an utterance conditioned on a user's persona and generates code-mixedtexts without monolingual reference data. We propose an alignment module thatre-calibrates the generated sequence to resemble real-life code-mixed texts.PARADOX generates code-mixed texts that are semantically more meaningful andlinguistically more valid. To evaluate the personification capabilities ofPARADOX, we propose four new metrics -- CM BLEU, CM Rouge-1, CM Rouge-L and CMKS. On average, PARADOX achieves 1.6 points better CM BLEU, 47% betterperplexity and 32% better semantic coherence than the non-persona-basedcounterparts.",Ayan Sengupta,2023/9/6,2023/9/6
2112.06327v1,Improving Code-switching Language Modeling with Artificially Generated Texts using Cycle-consistent Adversarial Networks,http://arxiv.org/abs/2112.06327v1,"This paper presents our latest effort on improving Code-switching languagemodels that suffer from data scarcity. We investigate methods to augmentCode-switching training text data by artificially generating them. Concretely,we propose a cycle-consistent adversarial networks based framework to transfermonolingual text into Code-switching text, considering Code-switching as aspeaking style. Our experimental results on the SEAME corpus show thatutilising artificially generated Code-switching text data improves consistentlythe language model as well as the automatic speech recognition performance.",Chia-Yu Li,2021/12/12,2021/12/12
2206.07988v1,PreCogIIITH at HinglishEval : Leveraging Code-Mixing Metrics & Language Model Embeddings To Estimate Code-Mix Quality,http://arxiv.org/abs/2206.07988v1,"Code-Mixing is a phenomenon of mixing two or more languages in a speech eventand is prevalent in multilingual societies. Given the low-resource nature ofCode-Mixing, machine generation of code-mixed text is a prevalent approach fordata augmentation. However, evaluating the quality of such machine generatedcode-mixed text is an open problem. In our submission to HinglishEval, ashared-task collocated with INLG2022, we attempt to build models factors thatimpact the quality of synthetically generated code-mix text by predictingratings for code-mix quality.",Prashant Kodali,2022/6/16,2022/6/16
1904.07293v2,Latent Code and Text-based Generative Adversarial Networks for Soft-text Generation,http://arxiv.org/abs/1904.07293v2,"Text generation with generative adversarial networks (GANs) can be dividedinto the text-based and code-based categories according to the type of signalsused for discrimination. In this work, we introduce a novel text-based approachcalled Soft-GAN to effectively exploit GAN setup for text generation. Wedemonstrate how autoencoders (AEs) can be used for providing a continuousrepresentation of sentences, which we will refer to as soft-text. This softrepresentation will be used in GAN discrimination to synthesize similarsoft-texts. We also propose hybrid latent code and text-based GAN (LATEXT-GAN)approaches with one or more discriminators, in which a combination of thelatent code and the soft-text is used for GAN discriminations. We perform anumber of subjective and objective experiments on two well-known datasets (SNLIand Image COCO) to validate our techniques. We discuss the results usingseveral evaluation metrics and show that the proposed techniques outperform thetraditional GAN-based text-generation methods.",Md. Akmal Haidar,2019/4/15,2019/4/23
1906.08972v1,A Deep Generative Model for Code-Switched Text,http://arxiv.org/abs/1906.08972v1,"Code-switching, the interleaving of two or more languages within a sentenceor discourse is pervasive in multilingual societies. Accurate language modelsfor code-switched text are critical for NLP tasks. State-of-the-artdata-intensive neural language models are difficult to train well from scarcelanguage-labeled code-switched text. A potential solution is to use deepgenerative models to synthesize large volumes of realistic code-switched text.Although generative adversarial networks and variational autoencoders cansynthesize plausible monolingual text from continuous latent space, they cannotadequately address code-switched text, owing to their informal style andcomplex interplay between the constituent languages. We introduce VACS, a novelvariational autoencoder architecture specifically tailored to code-switchingphenomena. VACS encodes to and decodes from a two-level hierarchicalrepresentation, which models syntactic contextual signals in the lower level,and language switching signals in the upper layer. Sampling representationsfrom the prior and decoding them produced well-formed, diverse code-switchedsentences. Extensive experiments show that using synthetic code-switched textwith natural monolingual data results in significant (33.06%) drop inperplexity.",Bidisha Samanta,2019/6/21,2019/6/21
2003.00674v1,Style Example-Guided Text Generation using Generative Adversarial Transformers,http://arxiv.org/abs/2003.00674v1,"We introduce a language generative model framework for generating a styledparagraph based on a context sentence and a style reference example. Theframework consists of a style encoder and a texts decoder. The style encoderextracts a style code from the reference example, and the text decodergenerates texts based on the style code and the context. We propose a novelobjective function to train our framework. We also investigate differentnetwork design choices. We conduct extensive experimental validation withcomparison to strong baselines to validate the effectiveness of the proposedframework using a newly collected dataset with diverse text styles. Both codeand dataset will be released upon publication.",Kuo-Hao Zeng,2020/3/2,2020/3/2
2206.08680v1,BITS Pilani at HinglishEval: Quality Evaluation for Code-Mixed Hinglish Text Using Transformers,http://arxiv.org/abs/2206.08680v1,"Code-Mixed text data consists of sentences having words or phrases from morethan one language. Most multi-lingual communities worldwide communicate usingmultiple languages, with English usually one of them. Hinglish is a Code-Mixedtext composed of Hindi and English but written in Roman script. This paper aimsto determine the factors influencing the quality of Code-Mixed text datagenerated by the system. For the HinglishEval task, the proposed model usesmulti-lingual BERT to find the similarity between synthetically generated andhuman-generated sentences to predict the quality of synthetically generatedHinglish sentences.",Shaz Furniturewala,2022/6/17,2022/6/17
1903.11380v1,Binary LCD Codes from $\mathbb{Z}_2\mathbb{Z}_2[u]$,http://arxiv.org/abs/1903.11380v1,"Linear complementary dual (LCD) codes over finite fields are linear codessatisfying $C\cap C^{\perp}=\{0\}$. We generalize the LCD codes over finitefields to $\mathbb{Z}_2\mathbb{Z}_2[u]$-LCD codes over the ring$\mathbf{Z}_2\times(\mathbf{Z}_2+u\mathbf{Z}_2)$. Under suitable conditions,$\mathbb{Z}_2\mathbb{Z}_2[u]$-linear codes that are$\mathbb{Z}_2\mathbb{Z}_2[u]$-LCD codes are characterized. We then prove thatthe binary image of a $\mathbb{Z}_2\mathbb{Z}_2[u]$-LCD code is a binary LCDcode. Finally, by means of these conditions, we construct new binary LCD codesusing $\mathbb{Z}_2\mathbb{Z}_2[u]$-LCD codes, most of which have betterparameters than current binary LCD codes available.",Hu Peng,2019/3/26,2019/3/26
1302.4510v1,An Approach Of Substitution Method Based On ASCII Codes In Encryption Technique,http://arxiv.org/abs/1302.4510v1,"In poly alphabetic substitution the plain texts letters are enciphereddifferently according to their position. The name poly alphabetic suggests thatthere are more than one key so we have used two keys combination instead ofjust one, in order to produce the cipher text. We can also use three or morekeys to make the enciphering process more complicated. In this paper haveproduced ASCII Codes of the plain text and then we have reversed it saidreverse ASCII Codes and then we have generated two keys K1 is generated byaddition of reverse ASCII Codes and K2 is generated by addition of ASCII Codes.Then these K1 and K2 Keys are alternatively applied on Reverse ASCII codes inorder to produce cipher text. On the Destination hand Deciphering is used toproduce the plain text again. Our technique generates random cipher text forthe same plain text and this is the major advantage of our technique.",Avinash Sharma,2013/2/19,2013/2/19
2311.10401v1,LLM-based Control Code Generation using Image Recognition,http://arxiv.org/abs/2311.10401v1,"LLM-based code generation could save significant manual efforts in industrialautomation, where control engineers manually produce control logic forsophisticated production processes. Previous attempts in control logic codegeneration lacked methods to interpret schematic drawings from processengineers. Recent LLMs now combine image recognition, trained domain knowledge,and coding skills. We propose a novel LLM-based code generation method thatgenerates IEC 61131-3 Structure Text control logic source code fromPiping-and-Instrumentation Diagrams (P&IDs) using image recognition. We haveevaluated the method in three case study with industrial P&IDs and providefirst evidence on the feasibility of such a code generation besides experienceson image recognition glitches.",Heiko Koziolek,2023/11/17,2023/11/17
1911.12260v2,Infinite Families of Quantum-Classical Hybrid Codes,http://arxiv.org/abs/1911.12260v2,"Hybrid codes simultaneously encode both quantum and classical informationinto physical qubits. We give several general results about hybrid codes, mostnotably that the quantum codes comprising a genuine hybrid code must be impureand that hybrid codes can always detect more errors than comparable quantumcodes. We also introduce the weight enumerators for general hybrid codes, whichwe then use to derive linear programming bounds. Finally, inspired by theconstruction of some families of nonadditive codes, we construct severalinfinite families of genuine hybrid codes with minimum distance two and three.",Andrew Nemec,2019/11/26,2020/9/9
2006.08339v1,Graph-Stega: Semantic Controllable Steganographic Text Generation Guided by Knowledge Graph,http://arxiv.org/abs/2006.08339v1,"Most of the existing text generative steganographic methods are based oncoding the conditional probability distribution of each word during thegeneration process, and then selecting specific words according to the secretinformation, so as to achieve information hiding. Such methods have theirlimitations which may bring potential security risks. Firstly, with theincrease of embedding rate, these models will choose words with lowerconditional probability, which will reduce the quality of the generatedsteganographic texts; secondly, they can not control the semantic expression ofthe final generated steganographic text. This paper proposes a new textgenerative steganography method which is quietly different from the existingmodels. We use a Knowledge Graph (KG) to guide the generation of steganographicsentences. On the one hand, we hide the secret information by coding the pathin the knowledge graph, but not the conditional probability of each generatedword; on the other hand, we can control the semantic expression of thegenerated steganographic text to a certain extent. The experimental resultsshow that the proposed model can guarantee both the quality of the generatedtext and its semantic expression, which is a supplement and improvement to thecurrent text generation steganography.",Zhongliang Yang,2020/6/2,2020/6/2
2108.01861v1,Quality Evaluation of the Low-Resource Synthetically Generated Code-Mixed Hinglish Text,http://arxiv.org/abs/2108.01861v1,"In this shared task, we seek the participating teams to investigate thefactors influencing the quality of the code-mixed text generation systems. Wesynthetically generate code-mixed Hinglish sentences using two distinctapproaches and employ human annotators to rate the generation quality. Wepropose two subtasks, quality rating prediction and annotators' disagreementprediction of the synthetic Hinglish dataset. The proposed subtasks will putforward the reasoning and explanation of the factors influencing the qualityand human perception of the code-mixed text.",Vivek Srivastava,2021/8/4,2021/8/4
